Id,lat,lon
148044361,42.548616967419,-83.187668837229
148044362,42.549064267682,-83.187048995489
148104981,42.544918536462,-83.218674335265
148104983,42.544167140752,-83.219655017936
148106090,42.534390279341,-83.209153918181
148108296,42.538236189884,-83.241862618943
148138127,42.558017397559,-83.209312671427
148138128,42.557477896361,-83.209467820455
148138129,42.557486236355,-83.209916084637
148195665,42.557450110352,-83.230408832072
148195666,42.557800431996,-83.229647336169
148195668,42.558292407802,-83.230039693057
148195669,42.557341564706,-83.229675415545
148195782,42.537176549685,-83.195848149804
148195784,42.536701211956,-83.195820992438
148197830,42.541677422142,-83.234968671219
148203335,42.543577096678,-83.239661782626
148203343,42.55419969212,-83.22776962222
148272341,42.536026049655,-83.197545569016
148272342,42.536524605256,-83.197633411362
148417426,42.544649393551,-83.225462671009
148450608,42.544868077405,-83.225434340176
148450609,42.545082570307,-83.225373571378
148450611,42.544546338052,-83.226108748105
148450616,42.545286418193,-83.225364183646
148450617,42.544074772179,-83.226094750327
148481748,42.556095846256,-83.227670967219
148481750,42.547692275861,-83.204363744335
148503713,42.536317278881,-83.197092610969
148505505,42.53931955087,-83.216139312469
148505506,42.539056987753,-83.216652201124
148566763,42.548141294414,-83.20663230643
148566764,42.548152190888,-83.206837579239
148624107,42.55747110702,-83.231808106989
148624108,42.557721935472,-83.232283612356
148624109,42.557516746483,-83.232269614577
